SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,133 Cecil Pl Unit B,Costa Mesa,CA,92627,949000,3,2.5,C5 - East Costa Mesa,1550,1550,1989,4,612,256,Active,,,https://www.redfin.com/CA/Costa-Mesa/133-Cecil-Pl-92627/unit-B/home/5442688,CRMLS,PW23170662,N,Y,33.6521587,-117.9059065
MLS Listing,,Condo/Co-op,111 Copeland,Irvine,CA,92618,1550000,4,3.5,CV - Cypress Village,1900,1750,2018,4,816,250,Active,,,https://www.redfin.com/CA/Irvine/111-Copeland-92618/home/169484458,CRMLS,OC23172295,N,Y,33.6773948,-117.7475687
MLS Listing,,Condo/Co-op,25885 Trabuco Rd #124,Lake Forest,CA,92630,579900,2,1.5,LN - Lake Forest North,1190,1001,1979,4,487,520,Active,,,https://www.redfin.com/CA/Lake-Forest/25885-Trabuco-Rd-92630/unit-124/home/5755022,CRMLS,OC23156665,N,Y,33.6363489,-117.6779973
MLS Listing,,Single Family Residential,1029 Seaside Ct,Brea,CA,92821,899000,3,2.5,86 - Brea,1625,2450,2013,4,553,170,Active,,,https://www.redfin.com/CA/Brea/1029-Seaside-Ct-92821/home/58553181,CRMLS,PW23172231,N,Y,33.9340593,-117.9014425
MLS Listing,,Townhouse,7 Silverwind,Aliso Viejo,CA,92656,765000,2,2.5,AV - Aliso Viejo,1291,,1991,4,593,349,Active,,,https://www.redfin.com/CA/Aliso-Viejo/7-Silverwind-92656/home/5687980,CRMLS,OC23168815,N,Y,33.583113,-117.720557
MLS Listing,,Single Family Residential,137 Calle De Los Ninos,Rancho Santa Margarita,CA,92688,825000,3,2.5,R2 - Rancho Santa Margarita Central,1150,1800,1998,4,717,169,Active,,,https://www.redfin.com/CA/Rancho-Santa-Margarita/137-Calle-de-los-Ninos-92688/home/5226794,CRMLS,OC23168375,N,Y,33.6366119,-117.5942249
MLS Listing,,Single Family Residential,720 Hacienda Dr,La Habra,CA,90631,1100000,3,2.0,87 - La Habra,2017,9450,1955,4,545,,Active,,,https://www.redfin.com/CA/La-Habra/720-Hacienda-Dr-90631/home/3103105,CRMLS,PW23171029,N,Y,33.937847,-117.9648779
MLS Listing,,Multi-Family (5+ Unit),600 Hamilton St,Costa Mesa,CA,92627,4700000,17,15.0,699 - Not Defined,7430,20012,1978,4,633,,Active,,,https://www.redfin.com/CA/Costa-Mesa/600-Hamilton-St-92627/home/4561706,CRMLS,OC23171405,N,Y,33.6513268,-117.9234997
MLS Listing,,Single Family Residential,2407 Florida St,Huntington Beach,CA,92648,1199000,3,2.0,15 - West Huntington Beach,1064,7405,1960,4,1127,,Active,,,https://www.redfin.com/CA/Huntington-Beach/2407-Florida-St-92648/home/3150107,CRMLS,OC23171409,N,Y,33.6787743,-117.9911475
MLS Listing,,Single Family Residential,2001 W West Wind,Santa Ana,CA,92704,699900,3,2.0,69 - Santa Ana South of First,1379,3078,1975,4,508,400,Active,,,https://www.redfin.com/CA/Santa-Ana/2001-W-West-Wind-92704/home/4537751,CRMLS,OC23165225,N,Y,33.6994846,-117.8952189
MLS Listing,,Multi-Family (2-4 Unit),496 Cypress Dr,Laguna Beach,CA,92651,3595000,4,4.0,NL - North Laguna,1873,3920,1978,4,1919,,Active,,,https://www.redfin.com/CA/Laguna-Beach/496-Cypress-Dr-92651/home/4750024,CRMLS,PW23172178,N,Y,33.5461626,-117.7915157
MLS Listing,,Single Family Residential,5462 Stardust,Huntington Beach,CA,92647,1099000,4,2.0,17 - Northwest Huntington Beach,1350,6732,1963,4,814,,Active,,,https://www.redfin.com/CA/Huntington-Beach/5462-Stardust-Dr-92647/home/3887486,CRMLS,OC23169770,N,Y,33.7543251,-118.0335181
MLS Listing,,Condo/Co-op,1801 E Katella Ave #1132,Anaheim,CA,92805,490000,1,1.0,78 - Anaheim East of Harbor,651,,2007,4,753,314,Active,,,https://www.redfin.com/CA/Anaheim/1801-E-Katella-Ave-92805/unit-1132/home/12252321,CRMLS,OC23169430,N,Y,33.8040387,-117.88993
MLS Listing,,Townhouse,1061 Tustin Pines Way,Tustin,CA,92780,789000,3,2.5,NTS - North Tustin,1410,1746,1975,4,560,309,Active,,,https://www.redfin.com/CA/Tustin/1061-Tustin-Pines-Way-92780/home/4757277,CRMLS,PW23166194,N,Y,33.7527408,-117.8061744
MLS Listing,,Single Family Residential,19496 Highridge Way,Lake Forest,CA,92679,1100000,3,2.5,PH - Portola Hills,2080,3000,1993,4,529,161,Active,,,https://www.redfin.com/CA/Trabuco-Canyon/19496-Highridge-Way-92679/home/4807208,CRMLS,NP23164294,N,Y,33.6789047,-117.6289788
MLS Listing,,Single Family Residential,2932 W Academy Ave,Anaheim,CA,92804,849000,3,2.0,79 - Anaheim West of Harbor,1246,7200,1956,4,681,,Active,,,https://www.redfin.com/CA/Anaheim/2932-W-Academy-Ave-92804/home/3577829,CRMLS,OC23169435,N,Y,33.8278126,-117.9902721
MLS Listing,,Condo/Co-op,85 Kestrel,Irvine,CA,92618,1200000,3,2.5,PS - Portola Springs,1584,2500,2015,4,758,302,Active,,,https://www.redfin.com/CA/Irvine/85-Kestrel-92618/home/143914989,CRMLS,OC23172086,N,Y,33.7015898,-117.7296975
MLS Listing,,Single Family Residential,18887 Arbutus St,Fountain Valley,CA,92708,1199900,3,2.0,16 - Fountain Valley / Northeast HB,1440,7280,1969,4,833,,Active,,,https://www.redfin.com/CA/Fountain-Valley/18887-Arbutus-St-92708/home/3826822,CRMLS,PW23171831,N,Y,33.688469,-117.9602893
MLS Listing,,Single Family Residential,1281 Stonehedge Ln,La Habra,CA,90631,649900,2,2.0,87 - La Habra,1190,3120,1979,4,546,410,Active,,,https://www.redfin.com/CA/La-Habra/1281-Stonehedge-Ln-90631/home/4107275,CRMLS,PW23172153,N,Y,33.9152019,-117.9450599
MLS Listing,,Condo/Co-op,1542 S Urbana St,Anaheim,CA,92805,899900,3,2.0,699 - Not Defined,1550,,2022,4,581,433,Active,,,https://www.redfin.com/CA/Anaheim/1542-S-Urbana-St-92805/home/182630276,CRMLS,OC23162888,N,Y,33.8101621,-117.9067281
MLS Listing,,Single Family Residential,13271 Blue Spruce Ave,Garden Grove,CA,92840,1199000,3,2.5,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",2074,6500,1959,4,578,,Active,,,https://www.redfin.com/CA/Garden-Grove/13271-Blue-Spruce-Ave-92840/home/3950962,CRMLS,OC23159139,N,Y,33.7786601,-117.9012168
MLS Listing,,Condo/Co-op,19136 Parkland St,Yorba Linda,CA,92886,549999,2,2.0,85 - Yorba Linda,921,,1982,4,597,441,Active,,,https://www.redfin.com/CA/Yorba-Linda/19136-Parkland-St-92886/home/5365451,CRMLS,DW23170215,N,Y,33.8735008,-117.7999791
MLS Listing,,Single Family Residential,25062 Ericson Way,Laguna Hills,CA,92653,1150000,3,2.5,S2 - Laguna Hills,1642,7540,1970,4,700,,Active,,,https://www.redfin.com/CA/Laguna-Hills/25062-Ericson-Way-92653/home/4844379,CRMLS,PW23170165,N,Y,33.5985621,-117.6876394
MLS Listing,,Single Family Residential,1921 Yacht Truant,Newport Beach,CA,92660,2998000,3,2.5,NV - East Bluff - Harbor View,2189,12000,1977,4,1370,475,Active,,,https://www.redfin.com/CA/Newport-Beach/1921-Yacht-Truant-92660/home/4724136,CRMLS,NP23171078,N,Y,33.6143296,-117.8552506
MLS Listing,,Single Family Residential,2104 Santiago St,Santa Ana,CA,92706,995000,2,1.0,70 - Santa Ana North of First,965,8937,1915,4,1031,,Active,,,https://www.redfin.com/CA/Santa-Ana/2104-Santiago-St-92706/home/3054602,CRMLS,SW23159517,N,Y,33.7642047,-117.8604243
MLS Listing,,Single Family Residential,22262 Terni,Laguna Hills,CA,92653,997000,4,2.0,S2 - Laguna Hills,2024,5000,1971,4,493,,Active,,,https://www.redfin.com/CA/Laguna-Hills/22262-Terni-92653/home/4830713,CRMLS,OC23164540,N,Y,33.6189624,-117.7414835
MLS Listing,,Single Family Residential,8012 San Leandro Cir,Buena Park,CA,90620,950000,4,2.0,699 - Not Defined,1366,6370,1956,4,695,,Active,,,https://www.redfin.com/CA/Buena-Park/8012-San-Leandro-Cir-90620/home/3294193,CRMLS,PW23169753,N,Y,33.8459702,-118.0271945
MLS Listing,,Single Family Residential,8412 Millbridge Cir,Huntington Beach,CA,92646,1700000,4,4.0,14 - South Huntington Beach,2326,6180,1972,4,731,,Active,,,https://www.redfin.com/CA/Huntington-Beach/8412-Millbridge-Cir-92646/home/3791695,CRMLS,PW23172117,N,Y,33.6700811,-117.9811175
MLS Listing,,Single Family Residential,4751 Windsong Ave,La Palma,CA,90623,1288000,5,3.0,81 - La Palma,2347,4840,1965,4,549,,Active,,,https://www.redfin.com/CA/La-Palma/4751-Windsong-Ave-90623/home/4017835,CRMLS,OC23158659,N,Y,33.8442647,-118.0499458
MLS Listing,,Single Family Residential,10 Plumbago,Irvine,CA,92620,2689000,5,5.0,NW - Northwood,3700,6536,2000,4,727,200,Active,,,https://www.redfin.com/CA/Irvine/10-Plumbago-92620/home/5769925,CRMLS,OC23169734,N,Y,33.7222456,-117.7450509
MLS Listing,,Single Family Residential,14 Calle Francesca,Rancho Santa Margarita,CA,92688,999900,3,2.5,R1 - Rancho Santa Margarita North,1758,4500,1986,4,569,587,Active,,,https://www.redfin.com/CA/Rancho-Santa-Margarita/14-Calle-Francesca-92688/home/5335236,CRMLS,OC23164582,N,Y,33.6527054,-117.5826497
MLS Listing,,Condo/Co-op,1514 S Urbana St,Anaheim,CA,92805,990000,3,2.0,699 - Not Defined,1550,,2022,4,639,433,Active,,,https://www.redfin.com/CA/Anaheim/1514-S-Urbana-St-92805/home/182629892,CRMLS,OC23162889,N,Y,33.8101621,-117.9067281
MLS Listing,,Condo/Co-op,122-A Via Estrada,Laguna Woods,CA,92637,369800,2,2.0,LW - Laguna Woods,953,,1965,4,388,785,Active,,,https://www.redfin.com/CA/Laguna-Woods/122-Via-Estrada-92637/home/187453179,CRMLS,OC23141595,N,Y,33.6057112,-117.7097775
MLS Listing,,Single Family Residential,108 Headwaters,Irvine,CA,92602,5980000,5,5.5,OH - Orchard Hills,5696,9936,2019,4,1050,289,Active,,,https://www.redfin.com/CA/Irvine/108-Headwaters-92602/home/143911349,CRMLS,OC23162110,N,Y,33.7583625,-117.7559281
MLS Listing,,Single Family Residential,2122 N Wright St,Santa Ana,CA,92705,999000,3,2.0,699 - Not Defined,1536,6678,1955,4,650,,Active,September-23-2023 01:00 PM,September-23-2023 04:00 PM,https://www.redfin.com/CA/Santa-Ana/2122-N-Wright-St-92705/home/4453886,CRMLS,CV23172131,N,Y,33.7645694,-117.8475584
MLS Listing,,Condo/Co-op,1371 Pelham Rd Unit 66A,Seal Beach,CA,90740,349900,2,1.0,1A - Seal Beach,850,1100,1963,5,412,448,Active,,,https://www.redfin.com/CA/Seal-Beach/1371-Pelham-Rd-90740/unit-66A/home/187464692,CRMLS,OC23172100,N,Y,33.7672581,-118.0876231
MLS Listing,,Single Family Residential,309 W Avenida Gaviota,San Clemente,CA,92672,6250000,5,4.0,SW - San Clemente Southwest,3500,7841,1961,5,1786,,Active,September-20-2023 10:00 AM,September-20-2023 01:00 PM,https://www.redfin.com/CA/San-Clemente/309-W-Avenida-Gaviota-92672/home/5009827,CRMLS,OC23165207,N,Y,33.4151316,-117.6121154
MLS Listing,,Single Family Residential,2571 Sidon Ave,La Habra,CA,90631,850000,3,2.0,87 - La Habra,1160,5652,1955,5,733,,Active,,,https://www.redfin.com/CA/La-Habra/2571-Sidon-Ave-90631/home/3107225,CRMLS,PW23169860,N,Y,33.9255779,-117.9755354
MLS Listing,,Single Family Residential,18410 Gifford St,Fountain Valley,CA,92708,1345000,4,2.0,16 - Fountain Valley / Northeast HB,1642,7200,1971,5,819,,Active,,,https://www.redfin.com/CA/Fountain-Valley/18410-Gifford-St-92708/home/3824581,CRMLS,PW23172110,N,Y,33.6954816,-117.9653317
MLS Listing,,Single Family Residential,18611 Amalia Ln,Huntington Beach,CA,92648,2189000,5,4.5,15 - West Huntington Beach,3453,5084,2000,5,634,295,Active,,,https://www.redfin.com/CA/Huntington-Beach/18611-Amalia-Ln-92648/home/3551169,CRMLS,OC23171279,N,Y,33.6923244,-117.9996815
MLS Listing,,Single Family Residential,6962 Cumberland Dr,Huntington Beach,CA,92647,1375000,5,3.0,17 - Northwest Huntington Beach,2388,6370,1962,5,576,,Active,,,https://www.redfin.com/CA/Huntington-Beach/6962-Cumberland-Dr-92647/home/3747639,CRMLS,PW23172108,N,Y,33.7406237,-118.0074242
MLS Listing,,Single Family Residential,924 Van Ness Ct,Costa Mesa,CA,92626,799900,2,2.5,C3 - South Coast Metro,1274,1800,1979,5,628,532,Active,,,https://www.redfin.com/CA/Costa-Mesa/924-Van-Ness-Ct-92626/home/4548782,CRMLS,OC23161095,N,Y,33.6808401,-117.8984886
MLS Listing,,Condo/Co-op,1512 Nolita,Irvine,CA,92612,758800,1,1.5,AA - Airport Area,948,,2018,5,800,485,Active,,,https://www.redfin.com/CA/Irvine/1512-Nolita-92612/home/169482191,CRMLS,OC23170366,N,Y,33.6770217,-117.8476305
MLS Listing,,Single Family Residential,8441 Friesland Dr,Huntington Beach,CA,92647,1045000,3,2.0,699 - Not Defined,1146,6015,1963,5,912,,Active,,,https://www.redfin.com/CA/Huntington-Beach/8441-Friesland-Dr-92647/home/3859125,CRMLS,PW23172093,N,Y,33.7119601,-117.9811632
MLS Listing,,Condo/Co-op,150 S Olive St,Anaheim,CA,92805,699900,2,2.5,78 - Anaheim East of Harbor,1342,2500,1999,5,522,330,Active,,,https://www.redfin.com/CA/Anaheim/150-S-Olive-St-92805/home/5789620,CRMLS,PW23171982,N,Y,33.8352811,-117.9096068
MLS Listing,,Single Family Residential,4 Midnight Ct,Aliso Viejo,CA,92656,1399000,5,2.5,AV - Aliso Viejo,2226,3293,1999,5,628,117,Active,,,https://www.redfin.com/CA/Aliso-Viejo/4-Midnight-Ct-92656/home/4869903,CRMLS,OC23171699,N,Y,33.5698301,-117.7383223
MLS Listing,,Mobile/Manufactured Home,1000 S Midway #141,Anaheim,CA,92805,98800,2,1.0,78 - Anaheim East of Harbor,500,,1958,5,198,,Active,,,https://www.redfin.com/CA/Anaheim/1000-W-Midway-Dr-92805/home/187464258,CRMLS,TR23172065,N,Y,33.828458,-117.901366
MLS Listing,,Single Family Residential,3 Wandering Rill,Irvine,CA,92603,3180000,5,4.0,TR - Turtle Rock,2770,6336,1976,5,1148,105,Active,,,https://www.redfin.com/CA/Irvine/3-Wandering-Rill-92603/home/4742709,CRMLS,OC23170382,N,Y,33.6467451,-117.813043
MLS Listing,,Single Family Residential,5336 E Big Sky Ln,Anaheim Hills,CA,92807,1195000,4,2.5,77 - Anaheim Hills,2039,14625,1984,5,586,298,Active,,,https://www.redfin.com/CA/Anaheim/5336-E-Big-Sky-Ln-92807/home/4332786,CRMLS,NP23172049,N,Y,33.8394218,-117.7988339
MLS Listing,,Single Family Residential,1305 S Wood St,Santa Ana,CA,92704,768000,3,2.0,699 - Not Defined,1071,8640,1959,5,717,,Active,,,https://www.redfin.com/CA/Santa-Ana/1305-S-Wood-St-92704/home/3537403,CRMLS,WS23172014,N,Y,33.730729,-117.8961729
MLS Listing,,Single Family Residential,5 Seafaring Dr,Corona Del Mar,CA,92625,2895000,3,2.0,CS - Corona Del Mar - Spyglass,2241,6824,1978,5,1292,876,Active,September-23-2023 12:00 PM,September-23-2023 03:00 PM,https://www.redfin.com/CA/Corona-del-Mar/5-Seafaring-Dr-92625/home/4720674,CRMLS,NP23167360,N,Y,33.606713,-117.866532
MLS Listing,,Condo/Co-op,22835 Leo Ln #45,Lake Forest,CA,92630,770000,4,2.5,LS - Lake Forest South,1301,1500,1973,5,592,360,Active,,,https://www.redfin.com/CA/Lake-Forest/22835-Leo-Ln-92630/unit-45/home/5373692,CRMLS,AR23169802,N,Y,33.6314162,-117.6864068
MLS Listing,,Condo/Co-op,1801 E Katella Ave #1080,Anaheim,CA,92805,515000,1,1.0,78 - Anaheim East of Harbor,728,,2006,5,707,324,Active,,,https://www.redfin.com/CA/Anaheim/1801-E-Katella-Ave-92805/unit-1080/home/12252407,CRMLS,PW23171394,N,Y,33.8040387,-117.88993
MLS Listing,,Single Family Residential,2533 W Chanticleer Rd,Anaheim,CA,92804,898888,3,2.0,79 - Anaheim West of Harbor,1342,7440,1956,5,670,,Active,,,https://www.redfin.com/CA/Anaheim/2533-W-Chanticleer-Rd-92804/home/3594678,CRMLS,PW23152609,N,Y,33.8129896,-117.9743344
MLS Listing,,Mobile/Manufactured Home,168 Mira Velero,San Clemente,CA,92673,699000,2,2.0,SN - San Clemente North,1540,4000,1976,5,454,297,Active,,,https://www.redfin.com/CA/San-Clemente/168-Mira-Velero-92673/home/5526397,CRMLS,OC23172017,N,Y,33.4616092,-117.6359897
MLS Listing,,Single Family Residential,386 Novel,Irvine,CA,92618,1575000,4,3.5,West Irvine,2742,,2019,5,574,235,Active,,,https://www.redfin.com/CA/Irvine/386-Novel-92618/home/187464029,TheMLS,23-311107,N,Y,33.6927628,-117.7351631
MLS Listing,,Single Family Residential,12021 Cherry St,Los Alamitos,CA,90720,1500000,4,3.0,52 - Los Alamitos,2244,8255,1962,5,668,,Active,,,https://www.redfin.com/CA/Los-Alamitos/12021-Cherry-St-90720/home/3625855,CRMLS,PW23171883,N,Y,33.7882886,-118.0685101
MLS Listing,,Condo/Co-op,660 S Glassell St #42,Orange,CA,92866,430000,1,1.0,699 - Not Defined,593,,1968,5,725,263,Active,,,https://www.redfin.com/CA/Orange/660-S-Glassell-St-92866/unit-42/home/5573029,CRMLS,PW23171946,N,Y,33.7776044,-117.8546554
MLS Listing,,Single Family Residential,1231 Maple Tree Ct,La Habra,CA,90631,998000,4,2.5,87 - La Habra,1959,9350,1979,5,509,,Active,,,https://www.redfin.com/CA/La-Habra/1231-Maple-Tree-Ct-90631/home/3120133,CRMLS,PW23171976,N,Y,33.9155694,-117.9612135
MLS Listing,,Single Family Residential,3 Timberland,Aliso Viejo,CA,92656,1999999,4,3.0,AV - Aliso Viejo,2400,7500,1997,5,833,146,Active,,,https://www.redfin.com/CA/Aliso-Viejo/3-Timberland-92656/home/4867163,CRMLS,OC23169522,N,Y,33.5837761,-117.7412086
MLS Listing,,Single Family Residential,20301 SW Cypress St,Newport Beach,CA,92660,3750000,5,5.0,N7 - West Bay - Santa Ana Heights,5490,19800,1995,5,683,,Active,,,https://www.redfin.com/CA/Newport-Beach/20301-SW-Cypress-St-92660/home/4639078,CRMLS,OC23149295,N,Y,33.6563224,-117.8759349
MLS Listing,,Single Family Residential,1549 Harmony Ln,Fullerton,CA,92831,1720000,4,3.5,699 - Not Defined,2806,11009,1960,5,613,,Active,,,https://www.redfin.com/CA/Fullerton/1549-Harmony-Ln-92831/home/3161894,CRMLS,TR23171942,N,Y,33.8824647,-117.8991309
MLS Listing,,Single Family Residential,24350 Via Lomas De Yorba E,Yorba Linda,CA,92887,1250000,4,2.5,85 - Yorba Linda,2421,10625,1990,5,516,,Active,,,https://www.redfin.com/CA/Yorba-Linda/24350-Via-Lomas-de-Yorba-E-92887/home/4286710,CRMLS,PW23170530,N,Y,33.88482,-117.7270515
MLS Listing,,Single Family Residential,23692 Arjay Way,Laguna Niguel,CA,92677,1150000,3,2.0,LNLAK - Lake Area,1433,9100,1995,5,803,108,Active,,,https://www.redfin.com/CA/Laguna-Niguel/23692-Arjay-Way-92677/home/4931826,CRMLS,CV23171824,N,Y,33.5414074,-117.7165181
MLS Listing,,Condo/Co-op,"13371 Danbury Lane, M6-136I",Seal Beach,CA,90740,399000,2,1.0,1A - Seal Beach,1100,1200,1962,5,363,428,Active,,,https://www.redfin.com/CA/Seal-Beach/13371-Danbury-Ln-90740/home/180704460,CRMLS,PW23171926,N,Y,33.768792,-118.0866172
MLS Listing,,Townhouse,7090 Lisa Ln #11,Westminster,CA,92683,725000,4,2.5,59 - Westminster North of 405 & Westminster,1324,,1978,5,548,377,Active,,,https://www.redfin.com/CA/Westminster/7090-Lisa-Ln-92683/unit-11/home/5496036,CRMLS,OC23169735,N,Y,33.7710197,-118.0055799
MLS Listing,,Condo/Co-op,10 Teramo Ct,Newport Coast,CA,92657,1539000,2,2.0,N26 - Newport Coast,1169,,1995,5,1317,662,Active,,,https://www.redfin.com/CA/Newport-Coast/10-Teramo-Ct-92657/home/5481081,CRMLS,OC23171836,N,Y,33.6036414,-117.8262298
MLS Listing,,Single Family Residential,1104 Sandcastle Dr,Corona Del Mar,CA,92625,4899900,4,3.0,CS - Corona Del Mar - Spyglass,3192,9350,1968,5,1535,108,Active,,,https://www.redfin.com/CA/Corona-del-Mar/1104-Sandcastle-Dr-92625/home/4714620,CRMLS,OC23171013,N,Y,33.6003923,-117.8581122
MLS Listing,,Single Family Residential,2009 N Lyon,Santa Ana,CA,92705,1175000,5,2.0,70 - Santa Ana North of First,2268,7227,1962,5,518,,Active,,,https://www.redfin.com/CA/Santa-Ana/2009-N-Lyon-St-92705/home/4453410,CRMLS,PW23171357,N,Y,33.7629081,-117.844731
MLS Listing,,Single Family Residential,13 Morning Wood Dr,Laguna Niguel,CA,92677,2795000,3,3.0,LNSMT - Summit,2712,5760,1983,5,1031,595,Active,,,https://www.redfin.com/CA/Laguna-Niguel/13-Morning-Wood-Dr-92677/home/4940209,CRMLS,OC23153686,N,Y,33.5052224,-117.7208391
MLS Listing,,Single Family Residential,1233 Outrigger Dr,Corona Del Mar,CA,92625,4995000,3,2.5,CS - Corona Del Mar - Spyglass,2190,7350,1969,5,2281,90,Active,,,https://www.redfin.com/CA/Corona-del-Mar/1233-Outrigger-Dr-92625/home/4718100,CRMLS,NP23169990,N,Y,33.6031812,-117.8579977
MLS Listing,,Mobile/Manufactured Home,262 Mayflower Dr,Newport Beach,CA,92660,575000,2,2.0,N7 - West Bay - Santa Ana Heights,1152,,1987,5,499,,Active,,,https://www.redfin.com/CA/Newport-Beach/262-Mayflower-Dr-92660/home/5140367,CRMLS,OC23171654,N,Y,33.6167054,-117.8980552
MLS Listing,,Single Family Residential,8803 Hummingbird Ave,Fountain Valley,CA,92708,1348000,3,3.0,16 - Fountain Valley / Northeast HB,1926,7200,1965,5,700,,Active,,,https://www.redfin.com/CA/Fountain-Valley/8803-Hummingbird-Ave-92708/home/3551687,CRMLS,PW23171451,N,Y,33.6927932,-117.9749864
MLS Listing,,Condo/Co-op,153 Crossover,Irvine,CA,92618,1921900,4,4.0,GP - Great Park,3170,,2019,5,606,260,Active,September-23-2023 11:00 AM,September-23-2023 03:00 PM,https://www.redfin.com/CA/Irvine/153-Crossover-92618/home/169482018,CRMLS,DW23171123,N,Y,33.6841974,-117.7281745
MLS Listing,,Single Family Residential,26411 Via Gaviota,Mission Viejo,CA,92691,920000,3,1.5,MN - Mission Viejo North,1099,6579,1972,5,837,,Active,,,https://www.redfin.com/CA/Mission-Viejo/26411-Via-Gaviota-92691/home/5081980,CRMLS,OC23165604,N,Y,33.6255962,-117.6694516
MLS Listing,,Single Family Residential,16542 Wanderer Ln,Huntington Beach,CA,92649,3399000,4,3.0,17 - Northwest Huntington Beach,2851,5000,1969,5,1192,,Active,,,https://www.redfin.com/CA/Huntington-Beach/16542-Wanderer-Ln-92649/home/3867701,CRMLS,OC23171011,N,Y,33.7224741,-118.0627692
MLS Listing,,Single Family Residential,4200 Via Norte,Cypress,CA,90630,1550000,4,3.0,80 - Cypress North of Katella,2915,5713,1968,5,532,,Active,,,https://www.redfin.com/CA/Cypress/4200-Via-Norte-90630/home/3984117,CRMLS,PW23171214,N,Y,33.823527,-118.0595423
MLS Listing,,Single Family Residential,33626 Rising Tide Ct,Dana Point,CA,92629,1300000,3,2.5,DH - Dana Hills,1819,5460,1989,5,715,270,Active,,,https://www.redfin.com/CA/Dana-Point/33626-Rising-Tide-Ct-92629/home/4988811,CRMLS,OC23171707,N,Y,33.474612,-117.6963426
MLS Listing,,Condo/Co-op,26 Lakefront #76,Irvine,CA,92604,1590000,3,2.5,WB - Woodbridge,2233,,1985,5,712,655,Active,,,https://www.redfin.com/CA/Irvine/26-Lakefront-92604/unit-76/home/5460352,CRMLS,AR23170135,N,Y,33.6783805,-117.7970411
MLS Listing,,Condo/Co-op,33449 Paseo El Lazo,San Juan Capistrano,CA,92675,1380000,4,3.0,JS - San Juan South,2098,3000,2019,5,658,447,Active,,,https://www.redfin.com/CA/San-Juan-Capistrano/33449-Paseo-El-Lazo-92675/home/169487742,CRMLS,OC23169840,N,Y,33.4771838,-117.6643704
MLS Listing,,Single Family Residential,1625 N Hale Ave,Fullerton,CA,92831,1268000,4,2.5,83 - Fullerton,2292,9695,1974,5,553,105,Active,,,https://www.redfin.com/CA/Fullerton/1625-N-Hale-Ave-92831/home/4076520,CRMLS,NP23171590,N,Y,33.8857719,-117.8949418
MLS Listing,,Condo/Co-op,268 S Auburn Heights Ln,Anaheim Hills,CA,92807,849900,3,2.5,77 - Anaheim Hills,1486,,2018,5,572,320,Active,,,https://www.redfin.com/CA/Anaheim/268-S-Auburn-Heights-Ln-92807/home/169487504,CRMLS,SR23171353,N,Y,33.8512569,-117.779019
MLS Listing,,Single Family Residential,1324 Kroeger Ave,Fullerton,CA,92831,1700000,4,3.5,83 - Fullerton,3034,13260,1961,5,560,,Active,,,https://www.redfin.com/CA/Fullerton/1324-Kroeger-Ave-92831/home/3161586,CRMLS,PW23171531,N,Y,33.8842607,-117.9095901
MLS Listing,,Mobile/Manufactured Home,1750 Lambert Rd #58,La Habra,CA,90631,299900,3,2.0,87 - La Habra,1200,,2018,5,250,,Active,,,https://www.redfin.com/CA/La-Habra/1750-W-Lambert-Rd-90631/unit-58/home/173435703,CRMLS,PW23171638,N,Y,33.9243983,-117.9653516
MLS Listing,,Multi-Family (2-4 Unit),406 E Myrtle St,Santa Ana,CA,92701,1475000,6,3.0,69 - Santa Ana South of First,2500,8000,1926,5,590,,Active,September-23-2023 11:00 AM,September-23-2023 03:00 PM,https://www.redfin.com/CA/Santa-Ana/406-E-Myrtle-St-92701/home/4497226,CRMLS,OC23164812,N,Y,33.7412428,-117.8630761
MLS Listing,,Single Family Residential,345 W Brookdale Pl,Fullerton,CA,92832,1250000,3,2.0,83 - Fullerton,1822,8450,1933,5,686,,Active,,,https://www.redfin.com/CA/Fullerton/345-W-Brookdale-Pl-92832/home/3181117,CRMLS,PW23162775,N,Y,33.876595,-117.9306897
MLS Listing,,Multi-Family (2-4 Unit),5422 Delong St,Cypress,CA,90630,1200000,5,3.0,80 - Cypress North of Katella,2232,11326,1939,5,538,,Active,,,https://www.redfin.com/CA/Cypress/5422-Delong-St-90630/home/4026417,CRMLS,PW23171499,N,Y,33.8356662,-118.0380261
MLS Listing,,Condo/Co-op,2172 Biscayne,Costa Mesa,CA,92627,499888,1,1.0,C4 - Central Costa Mesa,768,,1980,5,651,485,Active,,,https://www.redfin.com/CA/Costa-Mesa/2172-Biscayne-Spgs-92627/home/5593470,CRMLS,OC23171475,N,Y,33.6528904,-117.9165847
